scene_token,name,location,vehicle,num_samples,n_lidar_samples_seen,description,th_barrier,th_bicycle,th_bus,th_car,th_const_veh,th_motorcycle,th_pedestrian,th_traffic_cone,th_trailer,th_truck,vx_drive_surf,vx_other_flat,vx_sidewalk,vx_terrain,vx_manmade,vx_vegetation
8399be3e75814cc793d145986318c45d,scene-0505,boston-seaport,n008,40,40,Passing under flyover; pedestrians in sidewalk; oncoming truck,0,5,6,684,0,0,417,28,26,85,404989,25695,256539,230,560876,205725
19dce2ebc7bd4f138aea6d645a4afec7,scene-0506,boston-seaport,n008,40,40,Oncoming bus; pedestrians,0,8,24,1072,0,0,248,0,0,128,455335,109,266791,39922,354570,559385
aee27b55da77468ba444357348f5cf88,scene-0507,boston-seaport,n008,41,41,Parked cars; peds; construction zone; oncoming truck; peds walking on road,535,30,0,761,66,21,333,189,19,203,418196,1546,164505,4656,526933,282342
862a468e56954dc9a833a9eb3ebd884b,scene-0508,boston-seaport,n008,41,41,Construction zone; roundabout junction,829,19,0,426,57,36,393,164,146,154,478465,27380,95362,48953,311510,53415
7809330e0345423ab6212787edf3561b,scene-0509,boston-seaport,n008,40,40,Multi-storey carpark; oncoming truck; parked truck; parked motorcycle,0,0,0,640,13,13,50,14,108,264,414648,0,91675,109058,380459,369797
ccf96ecd7161425ba7c5b5dbad79b600,scene-0510,boston-seaport,n008,41,41,Turn left; parking lot; bicycle rack; ped; parked bicycles; pedestrians,0,0,0,1395,0,37,188,48,60,102,454515,0,185479,127845,572136,389154
2bd47eabb64d4499862388cec180a7d1,scene-0511,boston-seaport,n008,41,41,Car attempting to park; peds; parked motorcycle; parked bicycles; parking lot; ped picking up object on road; parked scooter; parked trucks; bicycle rack,0,0,0,1746,4,58,302,2,39,265,465765,0,97958,86725,555627,353562
befb96098dc14988ac468a6bd3cbd4a0,scene-0512,boston-seaport,n008,40,40,Right bend; parked motorcyle; parked bicycles; parked truck; parking lot,41,9,0,1584,39,89,25,4,32,255,642706,0,117031,34848,373523,488577
e333874a12d64a7d956f23fe6a4c5c62,scene-0513,boston-seaport,n008,40,40,Right bend; construction vehicles; an array of advertisement boards; big trash bins,315,0,0,513,59,12,32,68,0,88,414007,858,114524,26108,339090,162742
49eb09ab4c4142268131125d6e619a0c,scene-0514,boston-seaport,n008,40,40,Waiting to turn left; oncoming traffic; parking lot; peds,948,0,0,1101,0,0,96,1154,0,40,376537,32906,68577,11801,289953,8428
02f1e5e2fc544798aad223f5ae5e8440,scene-0515,boston-seaport,n008,41,41,Parking lot; construction zone,221,0,0,625,67,0,2,318,27,219,620887,4299,91314,26443,938980,15720
55638ae3a8b34572aef756ee7fbce0df,scene-0517,boston-seaport,n008,40,40,Construction zone; constructing vehicles; pedestrian; parking lot,407,42,24,455,58,12,259,143,65,42,333071,22486,176414,55252,538573,145707
1c76efe7d0b048bc815c0445eeaa76ab,scene-0518,boston-seaport,n008,41,41,Parking lot; peds; parked motorcyle; bicycle racks; oncoming traffic; turn left; car exiting parking lot; car being unloaded,757,6,21,1813,0,80,580,13,0,102,459175,0,225019,12494,471001,329517
b07358651c604e2d83da7c4d4755de73,scene-0519,boston-seaport,n008,41,41,Passing under flyover; oncoming truck; pedestrians; parked cars,153,8,9,701,81,0,856,145,23,264,411206,28422,239385,452,648170,188329
26a6b03c8e2f4e6692f174a7074e54ff,scene-0520,boston-seaport,n008,41,41,Pedestrian; parked vehicles,53,3,0,887,0,0,344,201,33,424,422415,13691,245054,7081,423568,376803
4962cb207a824e57bd10a2af49354b16,scene-0521,boston-seaport,n008,40,40,Parking lot; ped; parked bicycle; peds crossing crosswalk,0,69,0,1118,10,0,176,3,5,269,372234,0,265445,44150,457161,433529
2abb3f3517c64446a5768df5665da49d,scene-0522,boston-seaport,n008,40,40,Parked bicycle; pedestrian; parked cars; cyclist; construction zone,511,52,13,669,42,17,282,75,0,220,411212,494,150876,13436,490369,200913
d7bacba9119840f78f3c804134ceece0,scene-0523,boston-seaport,n008,40,40,Oncoming bus; parked car on center divider; pedestrian; roundabout; parked trucks,632,28,14,796,40,19,84,164,440,287,459405,35711,100233,82250,307808,175647
6a24a80e2ea3493c81f5fdb9fe78c28a,scene-0524,boston-seaport,n008,41,41,Parking lot; parked truck; pedestrian; oncoming truck,129,0,0,1078,12,0,22,0,163,334,482131,250,114283,114349,434442,472442
d6e6f5d622474271b695f4c7f07df7bb,scene-0525,boston-seaport,n008,40,40,Turn right; parking lot; peds waiting; parked cars,0,0,0,2549,0,5,67,0,0,170,665765,1780,98702,55525,275677,113759
827712f3e79340d8878de0202c5b3960,scene-0526,boston-seaport,n008,41,41,Parking lot; wide biaising for parked cars; pedestrian,26,0,0,1769,0,0,5,0,217,87,667438,0,89535,2792,155188,111325
44f25e0b668e4077abf57f3df320bb57,scene-0527,boston-seaport,n008,41,41,Parking lot; lorry containers; pedestrian and dog; large truck,94,0,0,1160,0,0,15,19,430,445,648864,0,79192,47512,198440,160028
da41ecbc644b4915b84bb732e35ebf8c,scene-0528,boston-seaport,n008,40,40,Avoiding large truck with oncoming car; garbage bins; trucks,0,0,0,234,2,0,0,1,140,342,363431,30517,45651,38998,236639,1095
77b27e26bf6d4c38859ccfa076cee51d,scene-0529,boston-seaport,n008,41,41,Parked cars; parking lot,0,0,0,868,0,0,14,0,21,80,338355,937,77321,97743,336255,268127
4f18d9a7ed374a0fb93c026589dcf9a0,scene-0530,boston-seaport,n008,41,41,Parked cars; parking lot; container; stop at intersection,19,0,0,683,0,0,27,0,202,142,347920,1563,77034,7127,214504,217570
37a37b06ba5e4f978fc6cb77e90f2498,scene-0531,boston-seaport,n008,41,41,Turn right; oncoming traffic; parking lot parked trucks; containers,46,0,0,653,5,0,10,1,211,690,532448,0,81068,5274,382356,144477
8c45a7a9142f4f848d463cc46843db71,scene-0532,boston-seaport,n008,40,40,Many trash cans; wait at intersection; parked heavy trucks; bicyclist crossing the road,0,16,0,355,120,0,14,0,83,387,296489,0,75705,3865,183775,51899
0c12123d57594f4d81d32fd4aa89fb1f,scene-0533,boston-seaport,n008,40,40,Parked cars; pedestrian; animal,0,0,0,1217,78,0,104,36,0,88,262878,0,96613,5901,330269,127418
82024d9f5f7f46dba436cd93c27173c7,scene-0534,boston-seaport,n008,41,41,Parked cars; pedestrian; parked truck; moving forklift; construction zone; warehouse; pedestrian inside the truck container,141,0,0,834,150,0,102,19,132,136,266458,0,70376,155135,473931,166707
7b4a37ecca84421fbc22ad15e8b00ed8,scene-0535,boston-seaport,n008,41,41,Construction zones; construction vehicle; stopped at the intersection,12,0,0,337,38,0,0,124,0,17,615281,51955,110998,0,502623,199924
6b80170cd8404e6298d353bf1fa8dc0c,scene-0536,boston-seaport,n008,40,40,Turning right at intersection; narrow path; cars; pedestrian,270,0,0,427,53,0,84,62,0,78,327636,21640,99933,56072,554191,1509
3034b3f33e1d49f4a7b6c84bdea57004,scene-0537,boston-seaport,n008,41,41,Construction zones; construction vehicle; pedestrian; oncoming vehicles,125,0,0,594,229,0,148,29,0,152,334909,0,189782,127437,450695,320250
5890face846e47a899246159b7c30bd7,scene-0538,boston-seaport,n008,41,41,Ton of pedestrians in park; parking lot; parked motorcycles; parked bicycles; jaywalkers,0,41,26,762,0,137,1157,0,99,137,416379,0,296264,220028,265990,578781
2f0e54af35964a3fb347359836bec035,scene-0539,boston-seaport,n008,41,41,Jaywalkers; bicycle racks; bus; parked scooters; parked bicycles; many peds; cross intersection,0,0,41,438,0,23,966,0,0,179,315484,0,288599,153710,360272,543737
788c5502523f4d01b3a8de47ec3dadfb,scene-0541,boston-seaport,n008,41,41,Parked truck; parked cars; pedestrian crossing,367,0,0,178,64,0,19,0,176,214,378317,589,74688,173952,279856,77891
f12b4e7fb95646ec9dac305076024bb9,scene-0542,boston-seaport,n008,40,40,Blinking traffic light,0,0,0,364,0,0,11,0,68,200,280364,0,88666,9203,246483,80587
c7604a179ea94e45857ec2c16416e5ad,scene-0543,boston-seaport,n008,40,40,Oncoming truck; pedestrian; parking lot; parked cars by the side,13,0,0,864,52,0,113,22,48,266,462285,2544,142078,78360,291617,85554
643ee37539844cb2b0453fd031a3afdd,scene-0544,boston-seaport,n008,41,41,Parked cars; peds; pedestrian crossing with pet,0,0,0,1047,0,0,302,116,41,91,325859,14078,197125,39249,251147,266804
f7d01e23508040c2aec430e8da13fb76,scene-0545,boston-seaport,n008,41,41,Pedestrian; parked cars; parked bicycles,0,27,0,923,0,0,336,0,0,86,341539,525,154453,49249,298450,442465
70e7d95ee1d1426fa84da44ddbf82d7a,scene-0546,boston-seaport,n008,41,41,Wait at intersection; peds; parked cars; wait to turn right; peds crossing crosswalk,0,0,0,1109,0,0,393,0,0,85,224013,3593,89778,17655,335580,181745
16e50a63b809463099cb4c378fe0641e,scene-0552,boston-seaport,n008,41,41,Bendy bus; school bus; parking lot; turn left; parked bus; overtake truck,0,0,180,581,31,0,112,4,75,57,553973,22191,190017,202827,303646,568642
6f83169d067343658251f72e1dd17dbc,scene-0553,boston-seaport,n008,41,41,Wait at intersection; bicycle; large truck; peds crossing crosswalk; ped with stroller,634,28,66,641,0,0,464,0,41,76,221076,39992,76532,0,213644,53696
f2541977a00a448db9b46a32187d9059,scene-0554,boston-seaport,n008,41,41,Wait at intersection; ped crossing; ped with stroller; cyclist; barriers,925,30,0,346,0,0,487,81,41,41,220594,39937,67301,4737,216529,47240
3363f396bb43405fbdd17d65dc123d4e,scene-0555,boston-seaport,n008,40,40,Cross intersection; construction; big truck,959,0,0,527,26,0,459,188,40,40,542748,64560,167624,8984,313546,65627
b94fbf78579f4ff5ab5dbd897d5e3199,scene-0556,boston-seaport,n008,40,40,Turn left; oncoming vehicle; pedestrian; parked truck; passengers exiting car,0,0,38,614,0,0,113,0,0,85,392144,75325,172170,3151,524267,74381
3f90afe9f7dc49399347ae1626502aed,scene-0557,boston-seaport,n008,40,40,Parked cars; pedestrian; stopped at intersection; oncoming vehicle,36,0,40,471,0,0,175,0,0,8,262675,11266,119234,0,374193,80287
952cb0bcd89b4ca4b904cdcbbf595523,scene-0558,boston-seaport,n008,41,41,Turning right; parked cars; peds; parked bicycle,0,33,57,918,0,0,292,0,8,52,547229,44871,204958,0,574463,94380
0e7ede02718341558414865d5c604745,scene-0559,boston-seaport,n008,41,41,Passing intersection; pedestrian; parked cars; construction zone; construction vehicles,0,0,41,403,161,0,203,160,0,199,898263,182225,184271,70810,395808,306769
44c9089913db4d4ab839a2fcb35989ed,scene-0560,boston-seaport,n008,40,40,Arrive at intersection; parked cars; statue; peds; ped with stroller; flag; bendy bus,0,0,60,577,80,0,137,23,0,80,270166,7568,111392,13925,465480,433861
ed242d80ccb34b139aaf9ab89859332e,scene-0561,boston-seaport,n008,40,40,Wait at intersection; turning left; cars turning together; parking lot,0,29,44,759,40,5,316,2,54,185,388072,19905,113145,4190,327456,547707
30a1a4ccd60047b4a22ee3bf0645f3ad,scene-0562,boston-seaport,n008,40,40,Parked cars; pedestrians; pedestrians on flyover; parked bicycles on bikeracks; barricades; passing below flyover,1273,17,0,609,46,0,184,249,35,196,324129,21931,158177,16911,450825,317823
8e3364691ee94c698458e0913a29af78,scene-0563,boston-seaport,n008,40,40,Change lane and stop; slight traffic congestion due to traffic light; ped on overpass; parked cars; cyclist,0,30,51,1010,80,0,194,0,0,308,249429,22107,176685,13001,352980,188338
84e056bd8e994362a37cba45c0f75558,scene-0564,boston-seaport,n008,40,40,Parked car; pedestrian; turning right; construction zone,147,0,77,1103,0,0,117,19,40,284,338267,51043,180747,0,335038,176354
54f56f80350b4c07af598ee87cf3886a,scene-0565,boston-seaport,n008,40,40,Turning right; pedestrian with suitcase; pedestrian; construction zone; parked car,402,0,13,252,40,0,317,499,68,192,406990,7149,136441,14417,1012310,58733
58af378ff68b49c99aabf320dca1ee25,scene-0566,boston-seaport,n008,41,41,Rain; turn right; parked cars; car turning around,0,0,28,1974,0,0,0,0,0,120,359491,0,81696,27040,257179,161254
1f23540a109243438a5e3bd47e70105d,scene-0568,boston-seaport,n008,41,41,Rain; parked cars; parked truck on the lane,0,0,0,230,11,0,0,3,120,222,308118,0,52860,44678,310500,13803
0b8948ee96ac46faad405bf1ffc70bb1,scene-0570,boston-seaport,n008,40,40,Rain; wait at intersection; turn right; bus; truck; many parked trucks,0,0,0,793,32,0,42,51,206,1045,339266,0,89039,23778,320057,161162
673ce9bdd9254fff82a524653a07b57f,scene-0571,boston-seaport,n008,41,41,Rain; many parked trucks; cross intersection,8,0,0,169,125,0,4,0,204,590,343968,0,96315,19335,334401,116068
dbd9183e1278475ea54761297e004b04,scene-0572,boston-seaport,n008,41,41,Rain; parked trailers; fence; parked cars; flipped barriers and cones,0,0,0,646,30,0,5,244,103,97,317395,0,85828,20710,384122,144065
47a73fb6a41a4c4b9fe2897254dd3671,scene-0573,boston-seaport,n008,41,41,Rain; parked cars; ped; parked trucks; construction vehicle,0,0,0,884,51,0,16,168,19,129,199868,0,71236,110978,399685,186713
08be42eb2186411d8e2201225329f1c6,scene-0574,boston-seaport,n008,40,40,Rain; turn left; parked cars; wait at intersection,0,0,0,841,20,0,0,0,0,67,283632,155,93020,12142,264633,858878
e329b73341204af7a9de29e65291ce1c,scene-0575,boston-seaport,n008,40,40,Rain; parked cars; cones; construction workers,0,0,0,691,0,0,48,138,0,206,344560,0,112227,24608,379490,477233
6946bd49ebe648b7a8c4555774059bc8,scene-0576,boston-seaport,n008,40,40,Rain; construction; ped on road; turn right,249,0,0,595,11,0,179,230,0,92,264779,13437,59570,69803,579106,6512
482edf83eb664fdf90204c1830abe648,scene-0577,boston-seaport,n008,41,41,Rain; turn right; bicycle rack; cross intersection; parking lot,12,0,82,201,0,0,16,0,0,158,245669,1374,224220,171367,373294,531362
f0f120e4d4b0441da90ec53b16ee169d,scene-0578,boston-seaport,n008,41,41,Rain; cross intersection,815,0,19,128,13,0,11,17,103,425,291216,7431,21761,260038,395065,339293
73b16c26a0d24c7a841e4cbe5d0d7878,scene-0580,boston-seaport,n008,41,41,Rain; long street; parked car,0,0,0,498,98,0,0,0,18,313,351451,3615,150141,28233,340260,232239
45fc8a7a26c5469a88db999ae8468777,scene-0582,boston-seaport,n008,40,40,Rain; parked cars; turn right; peds; wet road,12,4,0,648,0,0,99,3,0,37,328543,64693,143255,28624,516486,152034
43d5f10c855048b9963c9eb288a8a001,scene-0583,boston-seaport,n008,41,41,Rain; parking lot; stopped briefly at intersection,0,0,0,1610,0,2,56,0,0,104,306255,0,110963,17032,315812,68261
2eb0dd074d8e4a328fd2283184c4412e,scene-0584,boston-seaport,n008,40,40,Rain; turn right; exiting car; parking lot,0,0,0,2112,0,0,0,164,0,140,492058,0,131925,54070,206730,538669
5d709891c41d423687ae4ea0473cb9c4,scene-0585,boston-seaport,n008,41,41,Rain; construction vehicles; cross intersection,731,0,0,1251,207,0,78,55,122,337,345831,0,87346,153793,293146,304315
64eef73c4f564a3db415e965f6460012,scene-0586,boston-seaport,n008,41,41,Rain; construction; parked car; close to intersection,1893,26,0,299,254,0,77,302,38,213,196374,2880,27947,249385,180037,285980
0287702725184161af95373198546a59,scene-0587,boston-seaport,n008,41,41,Rain; wait at intersection; truck,450,0,0,533,41,0,81,260,56,255,90386,11017,49213,116261,143905,399697
590b4e5a4f94426ab3b1a66f35e140d5,scene-0588,boston-seaport,n008,40,40,Rain; turn right; parking lot,245,0,0,841,29,0,48,138,55,258,332478,37701,105449,136836,222779,535666
cddd0d5be10b4313a859524952455f43,scene-0589,boston-seaport,n008,41,41,Rain; turn right; cars waiting at intersection,0,0,23,360,33,0,74,137,0,40,539198,121811,201003,19741,376999,113465
d8a5dd6087de4e808c61c27f91e8216e,scene-0590,boston-seaport,n008,40,40,Rain; cluster of traffic cones; wait at intersection; bendy bus,0,0,96,391,68,0,37,524,14,80,395931,109940,105544,5119,360596,410188
28db6ee9a8d34e9e88e741817b6733c1,scene-0591,boston-seaport,n008,41,41,Rain; cross intersection; wait at intersection; statues,0,0,72,441,4,1,34,86,56,165,316708,45888,131732,42369,631106,409767
9c5dc664216e43a99d5da3f23d373e4d,scene-0592,boston-seaport,n008,41,41,Rain; wait at intersection; turn left; huge truck; scooter,206,14,27,841,0,32,196,162,65,178,375159,36017,237727,49247,476707,998028
a59b6db922ff490da5ccfc9980700935,scene-0593,boston-seaport,n008,40,40,Rain; wait at intersection; peds crossing,40,0,0,456,0,0,198,40,18,115,144011,57300,77436,664,245723,100268
66461d94f2e44d39a90843ff2dce11e8,scene-0594,boston-seaport,n008,40,40,Rain; turn right; arrive at intersection; big trucks,411,0,0,452,12,0,146,307,76,156,369956,7991,130198,30168,921242,67199
b3318661150b4d6080886dc702989910,scene-0595,boston-seaport,n008,41,41,Rain; wait at intersection; peds; construction; ship; ped with bag,123,0,0,365,0,0,121,118,0,140,88615,0,82100,1421,453532,71643
c4ab236557c8423caa8add5fb48a0898,scene-0596,boston-seaport,n008,41,41,Rain; wait at intersection; start at intersection; peds; large truck; dog; turn left,57,0,24,981,0,18,195,71,22,111,182119,15123,138129,71167,227410,1069042
b829278aae2747959f2a95423455bbcb,scene-0597,boston-seaport,n008,40,40,Rain; parked cars; peds and children; parked truck,0,32,61,1052,0,9,147,36,40,93,403631,1524,238853,15241,544779,404748
a8bd4c1efe284a5bba46f59454764965,scene-0598,boston-seaport,n008,41,41,Rain; construction; turn right; roundabout,1184,0,0,630,7,0,118,165,0,76,321785,6318,105803,20639,650911,139924
d4c5db6faa9f443795ad86561e9e556e,scene-0599,boston-seaport,n008,40,40,Rain; peds; construction; turn right; containers; cyclist,750,13,35,128,2,0,103,122,621,98,302226,21267,33414,93282,466626,81222
bd22f197e9f648cba8e307869479629b,scene-0600,boston-seaport,n008,41,41,Rain; parked busses; parking lot,251,5,212,299,0,0,36,4,25,247,438551,0,79046,315838,194454,352238
0ac05652a4c44374998be876ba5cd6fd,scene-0625,boston-seaport,n008,40,40,Rain; peds; construction,70,12,0,640,0,0,164,6,0,54,296503,0,228913,455,563252,312738
3ada261efee347cba2e7557794f1aec8,scene-0626,boston-seaport,n008,40,40,Rain; construction; bendy bus; roundabout,982,0,44,568,19,0,46,169,0,28,299045,1096,74515,30974,454308,50953
5301151d8b6a42b0b252e95634bd3995,scene-0627,boston-seaport,n008,41,41,Rain; industrial,45,0,0,442,5,0,88,38,90,98,356400,3529,56992,38363,335717,85695
991d65cab952449a821deb32e971ff19,scene-0629,boston-seaport,n008,40,40,Rain; industrial; turn twice,541,0,0,732,45,0,0,178,172,602,334134,0,126028,92566,329400,124856
9068766ee9374872a380fe75fcfb299e,scene-0630,boston-seaport,n008,41,41,Rain; construction; fence; special construction vehicle; nature; crane; wait at intersection; parking lot; cross intersection,0,0,0,337,148,0,1,203,0,3,292886,0,93456,158374,306344,507523
b789de07180846cc972118ee6d1fb027,scene-0632,boston-seaport,n008,40,40,Rain; industrial; turn right; turn right; parked cars,41,0,0,185,0,0,0,23,27,46,492460,0,63670,22699,494448,69061
9088db17416043e5880a53178bfa461c,scene-0633,boston-seaport,n008,40,40,Rain; industrial; parked trucks at parking lot,50,0,0,261,15,0,24,137,134,206,188565,0,104727,161357,206837,525000
7210f928860043b5a7e0d3dd4b3e80ff,scene-0634,boston-seaport,n008,40,40,Rain; industrial; parking lot; semi backing up,342,0,0,1028,0,0,24,157,256,653,408924,62,82691,82100,313464,91819
7bd098ac88cb4221addd19202a7ea5de,scene-0635,boston-seaport,n008,40,40,Stationary in rain; semi backing up,40,0,0,862,0,0,0,0,439,511,227327,0,15084,0,143424,0
19d97841d6f64eba9f6eb9b6e8c257dc,scene-0636,boston-seaport,n008,40,40,Rain; turn right; parked trucks,24,0,0,361,16,0,8,0,216,205,469486,1236,117951,72606,496157,216694
3045ed93c2534ec2a5cabea89b186bd9,scene-0637,boston-seaport,n008,40,40,Rain; parked cars; peds; jaywalker; water reflections; parked bicycle; ped with umbrella; cross intersection,53,28,0,1073,0,0,153,10,8,155,288770,2424,193086,19888,522944,393709
f5b29a1e09d04355adcd60ab72de006b,scene-0638,boston-seaport,n008,41,41,Rain; turn left; water reflections; jaywalker; parked cars,0,8,0,813,0,0,123,33,22,242,262307,0,172672,133345,228584,1155086
66134aebdaca4aca82aec91ec8c6245e,scene-0639,boston-seaport,n008,40,40,Rain; arrive at intersection; parked vehicle,0,0,0,753,16,0,0,305,39,40,278650,71613,30468,11000,240683,351086
55162149a9464d5bb0b0ebd914567e09,scene-0640,boston-seaport,n008,40,40,Rain; cross bridge; truck,0,0,0,387,0,0,53,151,76,65,460286,84075,169031,9265,303328,123558
e02aee6f1fec4d13ad77044466da5fb4,scene-0641,boston-seaport,n008,40,40,Rain; cross intersection; parked cars; change lane; arrive at intersection,144,0,50,796,20,0,137,45,15,63,350853,53352,163703,579,397917,92325
4772f5283211444eaabd463cd341d360,scene-0642,boston-seaport,n008,41,41,Rain; parked cars; parked bicycle,0,50,3,1002,0,0,48,0,0,58,335322,33083,205186,0,456964,139860
98fc76cc0e364efdaa7e86a36b666dda,scene-0643,boston-seaport,n008,41,41,Rain; parked cars; bicycle rack; parked bicycle; person loading car; reflections; construction sign,6,22,0,878,0,0,137,61,27,8,302262,6055,191558,101817,341098,535396
4bcb814456f044919bc052c208dbebc5,scene-0644,boston-seaport,n008,40,40,Rain; parked cars; parking lot; ped; parked truck; construction vehicle; sign trailer,11,0,0,826,73,0,38,26,53,123,293022,6808,154185,40760,247285,134762
38b3010304734913bb148d17ebbc352b,scene-0645,boston-seaport,n008,41,41,Rain; parked cars; wait at intersection; ped crossing crosswalk; turn right; truck,0,0,0,477,23,0,65,43,112,416,346901,0,117176,32157,470895,268236
491322eec05043c9907c59aa35b046ea,scene-0646,boston-seaport,n008,40,40,Heavy; parking lot; truck; concrete barricades,870,0,20,460,22,8,1,0,130,225,231836,0,31315,258622,273361,159497
37cfda558193400bbe3a5ff14ae4606e,scene-0647,boston-seaport,n008,41,41,Rain; parked cars; parked buses,1719,0,228,365,14,0,0,6,0,127,254365,0,0,322152,271178,274362
a6fae4900f8e46cba689b59b5bc8a2ab,scene-0648,boston-seaport,n008,40,40,Rain; cross intersection; reflections; bicycle rack; bus,238,19,42,252,28,14,37,10,41,485,323974,0,134537,152663,377431,282550
b7bb8ec5bf22476f8ba8ca0b2e57e8f6,scene-0649,boston-seaport,n008,41,41,Rain; parked scooter; parked bicycle; wait at intersection,0,72,41,74,0,41,23,4,0,7,193791,0,170789,144474,279118,545686
406a61a4d394432e95a7e8426a97551f,scene-0650,boston-seaport,n008,40,40,Rain; reflections; parking lot; arrive at intersection,0,0,0,1722,0,0,32,9,0,64,192320,0,89563,8235,275275,225832
d7823d64ca1a47c5842beb6d7197042d,scene-0651,boston-seaport,n008,41,41,Rain; start at intersection; parked cars; wait to turn; trash can; turn left,0,0,0,898,0,18,20,70,0,95,214347,0,84724,690,535350,174525
c468cdcc838143d480b5b9c835c8380c,scene-0652,boston-seaport,n008,41,41,Rain; wait at intersection; peds crossing; parked cars,0,0,0,782,0,0,196,485,0,0,103771,15649,72672,14958,371867,0
08110c8640454affb5167801442a85fd,scene-0653,boston-seaport,n008,41,41,Parked cars; jaywalkers; parked truck,59,19,41,769,0,104,179,183,259,440,436900,0,58092,47183,280187,74199
9056ac9944e846109b00e31cc96259cb,scene-0654,boston-seaport,n008,40,40,Turn right; crane; policemen on road; parked cars,1348,0,0,766,65,37,176,47,118,329,484386,61,154960,293023,242899,834935
bebf5f5b2a674631ab5c88fd1aa9e87a,scene-0655,boston-seaport,n008,41,41,Parking lot; parked cars; jaywalker; bendy bus; gardening vehicles,0,0,57,1631,80,0,151,236,19,199,411530,0,143985,78311,408440,187135
ab7f4909bc6c4841a12020355a7d505c,scene-0656,boston-seaport,n008,40,40,Parked cars; jaywalker; parked bicycle; parking lot,96,0,33,1025,86,13,138,284,28,183,386559,1,196084,217819,438508,531306
cf3db17f34cd412faca3535ac8c7069a,scene-0657,boston-seaport,n008,41,41,Parking lot; turn left; heavy truck,0,0,0,1439,88,41,273,72,40,122,461185,0,177023,88158,511188,328780
ff6af17f52c34e9c9958c64e41fb3786,scene-0658,boston-seaport,n008,40,40,Wait at intersection; peds crossing crosswalk; scooter; turn left; heavy truck; bus stop,0,0,0,425,30,27,203,9,14,49,416174,0,162380,167828,393553,402453
35c3bc100e4b4e5089820986d3f50fa3,scene-0659,boston-seaport,n008,40,40,Peds; parking lot; large truck; scooter,50,0,0,834,24,40,95,8,177,357,445076,0,99318,99117,434105,425979
77c9f156f8594ed59dcdacb8b877a7ac,scene-0660,boston-seaport,n008,40,40,Painted truck; parked cars,0,0,33,240,39,0,0,22,602,251,650264,842,1173,439,384300,29308
97349fd50e694a5f994b0954047b96d0,scene-0661,boston-seaport,n008,40,40,Parked cars; turn left; construction,331,0,3,486,64,0,71,128,30,124,414282,64,5795,32468,516772,31634
06c43bc74aff453081ce83eb126a756e,scene-0662,boston-seaport,n008,40,40,Parked cars; construction; wait at intersection; jaywalker,392,20,0,859,190,30,332,435,89,297,394514,0,79443,161188,396323,124969
5b9c64f03f8b4a4f8189a18d74f866c2,scene-0663,boston-seaport,n008,40,40,Parked cars; turn left; parked bicycles; construction vehicle,186,31,0,657,66,97,152,312,144,481,402160,1943,104527,41083,551717,174659
881c0b8d8efe4006a6c974128ee7f7c2,scene-0664,boston-seaport,n008,41,41,Huge truck; parked trucks,131,0,0,421,32,17,61,84,482,428,672869,0,12717,18549,310997,40793
45275e709d4a4b0592d57850d8e8bd8d,scene-0665,boston-seaport,n008,41,41,Sitting ped; parking lot; turn left; wait at intersection; police car; turn left,0,0,0,1625,0,71,236,0,0,41,317806,0,88081,118358,603459,228966
e323a27a0ba94ab5ab11010d778cd41f,scene-0666,boston-seaport,n008,41,41,Parking lot; jaywalker,53,0,112,975,91,0,417,182,0,220,352732,0,225538,202253,442373,571045
d39c6835da754adfa0f75183e685c403,scene-0667,boston-seaport,n008,40,40,Bendy bus; peds having a picnic; overtake truck; parked car,0,0,115,1535,0,0,241,62,19,98,427075,0,157887,126865,447091,371818
e8bda599a2d44d76a7692caeacb1ba6e,scene-0668,boston-seaport,n008,41,41,Parked bus; crane; construction,208,4,17,1333,11,1,66,136,28,223,378644,1343,90324,111211,336644,187247
30783e1b472a4101b82be19e41636ba2,scene-0669,boston-seaport,n008,41,41,Turn right; dense traffic; ped sitting at bus stop; parking lot,408,0,16,1166,0,0,44,15,0,242,609972,13203,108358,122569,175262,548623
66be189398d74681a8b8db4b7dd52259,scene-0670,boston-seaport,n008,41,41,Wait at intersection; heavy truck; personal mobility device; bus; ped crossing crosswalk,0,0,41,444,0,0,80,0,41,100,139498,12779,70377,68917,135920,189934
d1ece215e0a8442691cb5e380a6fb935,scene-0671,boston-seaport,n008,41,41,Cars; heavy truck; personal mobility; arrive at intersection; peds,418,0,0,672,59,0,79,23,88,88,510582,47829,125632,37093,313351,103317
f612aec0c3e34e32b2e9e48670cdecca,scene-0672,boston-seaport,n008,41,41,Wait at intersection; heavy truck; personal mobility,424,0,0,394,0,0,41,30,41,158,149027,25679,45268,9012,143093,29269
b528f78de55e41d9bb3382176dae1a4c,scene-0673,boston-seaport,n008,40,40,Construction; bus; wait at intersection; ped crossing crosswalk,977,0,65,310,64,0,253,300,0,104,328701,35625,142151,22294,301656,202364
fccdb073bc54449a99f033e040ad51a2,scene-0674,boston-seaport,n008,41,41,Parked cars; bridge; wheelchair,0,0,0,1097,17,0,107,49,22,31,380726,49623,87472,205,135482,16898
3b5f3391078e48ac92600cbdfa4ccbe6,scene-0675,boston-seaport,n008,40,40,Excavator; wheelchair on road; construction,166,0,0,1098,40,0,244,831,40,14,271766,25910,75398,11745,231309,105831
