scene_token,name,description,location,vehicle,num_samples,duration_s,part,night,rain,construction,pedestrians,busy,turn,parked,bikes,trucks
f0f120e4d4b0441da90ec53b16ee169d,scene-0578,"Rain, cross intersection",boston-seaport,n008,41,19.897739,6,False,True,False,False,False,True,False,False,False
73b16c26a0d24c7a841e4cbe5d0d7878,scene-0580,"Rain, long street, parked car",boston-seaport,n008,41,19.850743,6,False,True,False,False,False,False,True,False,False
45fc8a7a26c5469a88db999ae8468777,scene-0582,"Rain, parked cars, turn right, peds, wet road",boston-seaport,n008,40,19.54937,6,False,True,False,True,False,True,True,False,False
43d5f10c855048b9963c9eb288a8a001,scene-0583,"Rain, parking lot, stopped briefly at intersection",boston-seaport,n008,41,19.649987,6,False,True,False,False,False,True,False,False,False
2eb0dd074d8e4a328fd2283184c4412e,scene-0584,"Rain, turn right, exiting car, parking lot",boston-seaport,n008,40,19.651105,6,False,True,False,False,False,True,False,False,False
5d709891c41d423687ae4ea0473cb9c4,scene-0585,"Rain, construction vehicles, cross intersection",boston-seaport,n008,41,19.84849,6,False,True,False,False,False,True,False,False,False
64eef73c4f564a3db415e965f6460012,scene-0586,"Rain, construction, parked car, close to intersection",boston-seaport,n008,41,19.651122,6,False,True,False,False,False,True,True,False,False
0287702725184161af95373198546a59,scene-0587,"Rain, wait at intersection, truck",boston-seaport,n008,41,19.849232,6,False,True,False,False,False,True,False,False,True
590b4e5a4f94426ab3b1a66f35e140d5,scene-0588,"Rain, turn right, parking lot",boston-seaport,n008,40,19.498497,6,False,True,False,False,False,True,False,False,False
cddd0d5be10b4313a859524952455f43,scene-0589,"Rain, turn right, cars waiting at intersection",boston-seaport,n008,41,19.850165,6,False,True,False,False,False,True,False,False,False
d8a5dd6087de4e808c61c27f91e8216e,scene-0590,"Rain, cluster of traffic cones, wait at intersection, bendy bus",boston-seaport,n008,40,19.499596,6,False,True,False,False,False,True,False,False,True
28db6ee9a8d34e9e88e741817b6733c1,scene-0591,"Rain, cross intersection, wait at intersection, statues",boston-seaport,n008,41,19.751726,6,False,True,False,False,False,True,False,False,False
9c5dc664216e43a99d5da3f23d373e4d,scene-0592,"Rain, wait at intersection, turn left, huge truck, scooter",boston-seaport,n008,41,19.850725,6,False,True,False,False,False,True,False,True,True
a59b6db922ff490da5ccfc9980700935,scene-0593,"Rain, wait at intersection, peds crossing",boston-seaport,n008,40,19.549524,6,False,True,False,True,False,True,False,False,False
66461d94f2e44d39a90843ff2dce11e8,scene-0594,"Rain, turn right, arrive at intersection, big trucks",boston-seaport,n008,40,19.649987,6,False,True,False,False,False,True,False,False,False
b3318661150b4d6080886dc702989910,scene-0595,"Rain, wait at intersection, peds, construction, ship, ped with bag",boston-seaport,n008,41,19.900487,6,False,True,False,True,False,True,False,False,False
c4ab236557c8423caa8add5fb48a0898,scene-0596,"Rain, wait at intersection, start at intersection, peds, large truck, dog, turn left",boston-seaport,n008,41,19.900461,6,False,True,False,True,False,True,False,False,True
b829278aae2747959f2a95423455bbcb,scene-0597,"Rain, parked cars, peds and children, parked truck",boston-seaport,n008,40,19.647787,6,False,True,False,True,False,False,True,False,True
a8bd4c1efe284a5bba46f59454764965,scene-0598,"Rain, construction, turn right, roundabout",boston-seaport,n008,41,19.90101,6,False,True,False,False,False,True,False,False,False
d4c5db6faa9f443795ad86561e9e556e,scene-0599,"Rain, peds, construction, turn right, containers, cyclist",boston-seaport,n008,40,19.500687,6,False,True,False,True,False,True,False,False,False
bd22f197e9f648cba8e307869479629b,scene-0600,"Rain, parked busses, parking lot",boston-seaport,n008,41,19.848505,6,False,True,False,False,False,False,True,False,False
0ac05652a4c44374998be876ba5cd6fd,scene-0625,"Rain, peds, construction",boston-seaport,n008,40,19.549383,6,False,True,False,True,False,False,False,False,False
3ada261efee347cba2e7557794f1aec8,scene-0626,"Rain, construction, bendy bus, roundabout",boston-seaport,n008,40,19.651636,6,False,True,False,False,False,False,False,False,True
5301151d8b6a42b0b252e95634bd3995,scene-0627,"Rain, industrial",boston-seaport,n008,41,19.797667,6,False,True,False,False,False,False,False,False,False
991d65cab952449a821deb32e971ff19,scene-0629,"Rain, industrial, turn twice",boston-seaport,n008,40,19.549916,6,False,True,False,False,False,True,False,False,False
9068766ee9374872a380fe75fcfb299e,scene-0630,"Rain, construction, fence, special construction vehicle, nature, crane, wait at intersection, parking lot, cross intersection",boston-seaport,n008,41,19.80097,6,False,True,False,False,False,True,False,False,True
b789de07180846cc972118ee6d1fb027,scene-0632,"Rain, industrial, turn right, turn right, parked cars",boston-seaport,n008,40,19.697533,6,False,True,False,False,False,True,True,False,False
9088db17416043e5880a53178bfa461c,scene-0633,"Rain, industrial, parked trucks at parking lot",boston-seaport,n008,40,19.549344,6,False,True,False,False,False,False,True,False,False
7210f928860043b5a7e0d3dd4b3e80ff,scene-0634,"Rain, industrial, parking lot, semi backing up",boston-seaport,n008,40,19.551014,6,False,True,False,False,False,False,False,False,False
7bd098ac88cb4221addd19202a7ea5de,scene-0635,"Stationary in rain, semi backing up",boston-seaport,n008,40,19.649982,6,False,True,False,False,False,False,False,False,False
19d97841d6f64eba9f6eb9b6e8c257dc,scene-0636,"Rain, turn right, parked trucks",boston-seaport,n008,40,19.50127,6,False,True,False,False,False,True,True,False,False
3045ed93c2534ec2a5cabea89b186bd9,scene-0637,"Rain, parked cars, peds, jaywalker, water reflections, parked bicycle, ped with umbrella, cross intersection",boston-seaport,n008,40,19.498484,6,False,True,False,True,False,True,True,True,False
f5b29a1e09d04355adcd60ab72de006b,scene-0638,"Rain, turn left, water reflections, jaywalker, parked cars",boston-seaport,n008,41,19.800411,6,False,True,False,False,False,True,True,False,False
66134aebdaca4aca82aec91ec8c6245e,scene-0639,"Rain, arrive at intersection, parked vehicle",boston-seaport,n008,40,19.550488,6,False,True,False,False,False,True,True,False,False
55162149a9464d5bb0b0ebd914567e09,scene-0640,"Rain, cross bridge, truck",boston-seaport,n008,40,19.499064,6,False,True,False,False,False,False,False,False,True
e02aee6f1fec4d13ad77044466da5fb4,scene-0641,"Rain, cross intersection, parked cars, change lane, arrive at intersection",boston-seaport,n008,40,19.651105,6,False,True,False,False,False,True,True,False,False
4772f5283211444eaabd463cd341d360,scene-0642,"Rain, parked cars, parked bicycle",boston-seaport,n008,41,19.749497,6,False,True,False,False,False,False,True,True,False
98fc76cc0e364efdaa7e86a36b666dda,scene-0643,"Rain, parked cars, bicycle rack, parked bicycle, person loading car, reflections, construction sign",boston-seaport,n008,41,19.850724,6,False,True,False,False,False,False,True,True,False
4bcb814456f044919bc052c208dbebc5,scene-0644,"Rain, parked cars, parking lot, ped, parked truck, construction vehicle, sign trailer",boston-seaport,n008,40,19.499604,6,False,True,False,True,False,False,True,False,True
38b3010304734913bb148d17ebbc352b,scene-0645,"Rain, parked cars, wait at intersection, ped crossing crosswalk, turn right, truck",boston-seaport,n008,41,19.899934,6,False,True,False,True,False,True,True,False,True
491322eec05043c9907c59aa35b046ea,scene-0646,"Heavy, parking lot, truck, concrete barricades",boston-seaport,n008,40,19.800909,6,False,False,False,False,False,False,False,False,True
37cfda558193400bbe3a5ff14ae4606e,scene-0647,"Rain, parked cars, parked buses",boston-seaport,n008,41,19.89885,6,False,True,False,False,False,False,True,False,False
a6fae4900f8e46cba689b59b5bc8a2ab,scene-0648,"Rain, cross intersection, reflections, bicycle rack, bus",boston-seaport,n008,40,19.750642,6,False,True,False,False,False,True,False,True,True
b7bb8ec5bf22476f8ba8ca0b2e57e8f6,scene-0649,"Rain, parked scooter, parked bicycle, wait at intersection",boston-seaport,n008,41,19.901075,6,False,True,False,False,False,True,True,True,False
406a61a4d394432e95a7e8426a97551f,scene-0650,"Rain, reflections, parking lot, arrive at intersection",boston-seaport,n008,40,19.598583,6,False,True,False,False,False,True,False,False,False
d7823d64ca1a47c5842beb6d7197042d,scene-0651,"Rain, start at intersection, parked cars, wait to turn, trash can, turn left",boston-seaport,n008,41,19.751195,6,False,True,False,False,False,True,True,False,False
c468cdcc838143d480b5b9c835c8380c,scene-0652,"Rain, wait at intersection, peds crossing, parked cars",boston-seaport,n008,41,19.851824,6,False,True,False,True,False,True,True,False,False
08110c8640454affb5167801442a85fd,scene-0653,"Parked cars, jaywalkers, parked truck",boston-seaport,n008,41,19.80097,6,False,False,False,False,False,False,True,False,True
9056ac9944e846109b00e31cc96259cb,scene-0654,"Turn right, crane, policemen on road, parked cars",boston-seaport,n008,40,19.549143,6,False,False,False,False,False,True,True,False,False
bebf5f5b2a674631ab5c88fd1aa9e87a,scene-0655,"Parking lot, parked cars, jaywalker, bendy bus, gardening vehicles",boston-seaport,n008,41,19.799171,6,False,False,False,False,False,False,True,False,True
ab7f4909bc6c4841a12020355a7d505c,scene-0656,"Parked cars, jaywalker, parked bicycle, parking lot",boston-seaport,n008,40,19.547929,7,False,False,False,False,False,False,True,True,False
cf3db17f34cd412faca3535ac8c7069a,scene-0657,"Parking lot, turn left, heavy truck",boston-seaport,n008,41,19.802956,7,False,False,False,False,False,True,False,False,True
ff6af17f52c34e9c9958c64e41fb3786,scene-0658,"Wait at intersection, peds crossing crosswalk, scooter, turn left, heavy truck, bus stop",boston-seaport,n008,40,19.549231,7,False,False,False,True,False,True,False,True,True
35c3bc100e4b4e5089820986d3f50fa3,scene-0659,"Peds, parking lot, large truck, scooter",boston-seaport,n008,40,19.497733,7,False,False,False,True,False,False,False,True,True
77c9f156f8594ed59dcdacb8b877a7ac,scene-0660,"Painted truck, parked cars",boston-seaport,n008,40,19.551407,7,False,False,False,False,False,False,True,False,True
97349fd50e694a5f994b0954047b96d0,scene-0661,"Parked cars, turn left, construction",boston-seaport,n008,40,19.499833,7,False,False,False,False,False,True,True,False,False
06c43bc74aff453081ce83eb126a756e,scene-0662,"Parked cars, construction, wait at intersection, jaywalker",boston-seaport,n008,40,19.548802,7,False,False,False,False,False,True,True,False,False
5b9c64f03f8b4a4f8189a18d74f866c2,scene-0663,"Parked cars, turn left, parked bicycles, construction vehicle",boston-seaport,n008,40,19.500248,7,False,False,False,False,False,True,True,False,True
881c0b8d8efe4006a6c974128ee7f7c2,scene-0664,"Huge truck, parked trucks",boston-seaport,n008,41,19.901079,7,False,False,False,False,False,False,True,False,True
45275e709d4a4b0592d57850d8e8bd8d,scene-0665,"Sitting ped, parking lot, turn left, wait at intersection, police car, turn left",boston-seaport,n008,41,19.899943,7,False,False,False,True,False,True,False,False,False
e323a27a0ba94ab5ab11010d778cd41f,scene-0666,"Parking lot, jaywalker",boston-seaport,n008,41,19.89827,7,False,False,False,False,False,False,False,False,False
d39c6835da754adfa0f75183e685c403,scene-0667,"Bendy bus, peds having a picnic, overtake truck, parked car",boston-seaport,n008,40,19.500706,7,False,False,False,True,False,False,True,False,True
e8bda599a2d44d76a7692caeacb1ba6e,scene-0668,"Parked bus, crane, construction",boston-seaport,n008,41,19.900472,7,False,False,False,False,False,False,True,False,True
30783e1b472a4101b82be19e41636ba2,scene-0669,"Turn right, dense traffic, ped sitting at bus stop, parking lot",boston-seaport,n008,41,19.647925,7,False,False,False,True,False,True,False,False,True
66be189398d74681a8b8db4b7dd52259,scene-0670,"Wait at intersection, heavy truck, personal mobility device, bus, ped crossing crosswalk",boston-seaport,n008,41,19.849628,7,False,False,False,True,False,True,False,False,True
d1ece215e0a8442691cb5e380a6fb935,scene-0671,"Cars, heavy truck, personal mobility, arrive at intersection, peds",boston-seaport,n008,41,19.849075,7,False,False,False,True,False,True,False,False,True
f612aec0c3e34e32b2e9e48670cdecca,scene-0672,"Wait at intersection, heavy truck, personal mobility",boston-seaport,n008,41,19.899878,7,False,False,False,False,False,True,False,False,True
b528f78de55e41d9bb3382176dae1a4c,scene-0673,"Construction, bus, wait at intersection, ped crossing crosswalk",boston-seaport,n008,40,19.54884,7,False,False,False,True,False,True,False,False,True
fccdb073bc54449a99f033e040ad51a2,scene-0674,"Parked cars, bridge, wheelchair",boston-seaport,n008,41,19.850706,7,False,False,False,False,False,False,True,False,False
3b5f3391078e48ac92600cbdfa4ccbe6,scene-0675,"Excavator, wheelchair on road, construction",boston-seaport,n008,40,19.44926,7,False,False,False,False,False,False,False,False,False
b8be4950e73743a8841d545fcb145706,scene-0676,"Wheelchair, construction",boston-seaport,n008,40,19.650016,7,False,False,False,False,False,False,False,False,False
70c3b2f2b1f3403083fd44d06cc5abe0,scene-0677,"Wheelchair, construction, personal mobility",boston-seaport,n008,41,19.899944,7,False,False,False,False,False,False,False,False,False
53d376c20b7146349a53554a4616c48c,scene-0678,"Wheelchair, personal mobility, stroller, bus, construction",boston-seaport,n008,41,19.651116,7,False,False,False,False,False,False,False,False,True
3469d30a6e2a4d878fb0ff899346b7de,scene-0679,"Personal mobility, wheel chair, construction, peds, construction vehicle",boston-seaport,n008,41,19.849638,7,False,False,False,True,False,False,False,False,True
52bb785dcb5548a1836898f14fb3cf6d,scene-0681,"Wait at intersection, construction, bicycle, peds, lots of barriers and traffic cones",boston-seaport,n008,40,19.648894,7,False,False,False,True,False,True,False,True,False
cab845a2e8864482993ac62811f879c1,scene-0683,"Wait at intersection, construction, start at intersection",boston-seaport,n008,40,19.498536,7,False,False,False,False,False,True,False,False,False
62d9a581c7114d90a48bacfb2a47b104,scene-0684,"Bridge, many peds, bus",boston-seaport,n008,41,19.901023,7,False,False,False,True,False,False,False,False,True
53d4c9a634df4fdfadf057d3a216e98f,scene-0685,"Wait at crosswalk, many peds, turn right, peds crossing crosswalk, bus, sitting peds",boston-seaport,n008,41,19.85242,7,False,False,False,True,False,True,False,False,True
a6ebe93557f24cf9bcf613dbff0aab24,scene-0686,"Many peds, jaywalkers, wait at intersection, peds crossing crosswalk, bicycle, stroller",boston-seaport,n008,41,19.849604,7,False,False,False,True,False,True,False,True,False
a25d763258dc4526b52759b3ddaad7ec,scene-0687,"Bicyclists, many peds in sidewalk, turn right, bridge",boston-seaport,n008,41,19.899865,7,False,False,False,True,False,True,False,False,False
2bbae5e654224cbeb5884c471e2ad05e,scene-0688,"Arrive at intersection, many peds, cyclist, bicycle",boston-seaport,n008,41,19.899954,7,False,False,False,True,False,True,False,True,False
d9a3087bab26405cb005221b979edd39,scene-0689,"Wait at intersection until light turns green, parked bicycle",boston-seaport,n008,40,19.649426,7,False,False,False,False,False,True,True,True,False
1466f33b56704942a368fa03d10708dd,scene-0695,"Parked cars, peds, bicycle racks, cones, through intersection",boston-seaport,n008,40,19.500687,7,False,False,False,True,False,True,True,True,False
c133e78e55ae487c821803a3b183d1ab,scene-0696,"Cones, parked cars, ped crossing crosswalk",boston-seaport,n008,40,19.552126,7,False,False,False,True,False,False,True,False,False
f36162eac28641a0978032ff89e0f752,scene-0697,"Ped crossing road, parked cars, ped on sidewalk, pole, bench, trailer, cross intersection, parked bus, parking lot",boston-seaport,n008,40,19.548823,7,False,False,False,True,False,True,True,False,True
f68ef41fbd1142d3a74f71be605a2227,scene-0698,"Pullable object, peds on sidewalk, parked cars, parking lot, truck, arrive at intersection, cone",boston-seaport,n008,41,19.748989,7,False,False,True,True,False,True,True,False,True
41e0d46e715a476ab05e4d62e415ea41,scene-0700,"Overtake stopped cars, arrive at intersection, car overtaking us, barriers, turn right, stopped cars at red light, ped on sidewalk, parking lot, bus stop",boston-seaport,n008,40,19.498489,7,False,False,False,True,False,True,False,False,True
b0525843a3b0463f91d715deff733b8f,scene-0701,"Parked cars, ped on sidewalk, bicycle, car overtaking us, ped on sidewalk, parking lot, arrive at intersection, wait at intersection",boston-seaport,n008,41,19.798217,7,False,False,False,True,False,True,True,True,False
77c23b25e2ee4b9ebff6d179d3ce4a31,scene-0703,"Wait at intersection, cars, parking lot, cars overtaking us, cone, cross intersection",boston-seaport,n008,40,19.549353,7,False,False,True,False,False,True,False,False,False
1891b66d9f58463399aa242f3b521232,scene-0704,"Cars, bicycles, peds on sidewalk, parking lot, arrive at intersection, wait at intersection, truck, motorcycle",boston-seaport,n008,40,19.547129,7,False,False,False,True,False,True,False,True,True
23e33c8bba1f411ba5871dc074f8dbf8,scene-0705,"Wait at intersection, truck, peds crossing crosswalk, ped on sidewalk, bicycles on sidewalk, cyclists",boston-seaport,n008,40,19.550438,7,False,False,False,True,False,True,False,False,True
1ad821fcfc9f4c24bb879ec7d5ba0ec1,scene-0706,"Cross intersection, cars, cones, cars overtaking us, cyclist on sidewalk",boston-seaport,n008,41,19.551029,7,False,False,False,False,False,True,False,False,False
1b3b150c9d3e4e1593e7ce882a69f870,scene-0707,"Construction, peds on sidewalk, arrive at intersection, bicyclist on sidewalk, cross intersection, bus stop, parked cars",boston-seaport,n008,40,19.501811,7,False,False,False,True,False,True,True,False,True
fe3aa64e4339456186c38c6308f5fb1a,scene-0708,"Parked cars, peds on sidewalk, cones, ped on sidewalk, arrive at intersection, cross intersection",boston-seaport,n008,40,19.648898,7,False,False,False,True,False,True,True,False,False
cd122d67c51c4fa4902486897cad91ad,scene-0709,"Parked cars, peds on sidewalk, cones, trailer, construction vehicle, metal box, cars overtaking us",boston-seaport,n008,41,19.649988,7,False,False,False,True,False,False,True,False,True
0c13be31e9854d97960d1af570db433f,scene-0710,"Cones, parked cars, peds on sidewalk, truck, peds crossing road, wait, car overtaking us, ped crossing crosswalk",boston-seaport,n008,40,19.499616,7,False,False,False,True,False,False,True,False,True
5674c9e612cc4f7793330a361755830a,scene-0711,"Change lane, truck, cars, cones, ped on sidewalk, bus, wait, car overtaking us",boston-seaport,n008,41,19.748955,7,False,False,False,True,False,False,False,False,True
fb20ca9935c4439e8125ba830abcf9dc,scene-0712,"Cones, cars, peds on sidewalk, truck, construction vehicle, arrive at intersection, cross intersection, change lane, pole, bridge",boston-seaport,n008,40,19.401162,7,False,False,False,True,False,True,False,False,True
efe3681f556b43e6aa65bf7bfc61a2f8,scene-0713,"Bridge, cars, peds on sidewalk, truck, arrive at intersection, peds crossing crosswalk",boston-seaport,n008,40,19.400078,7,False,False,False,True,False,True,False,False,True
214008f81b8b4b509c730f0c13e9491f,scene-0714,"Wait at intersection, bridge, jaywalkers, peds on sidewalk, peds crossing crosswalk",boston-seaport,n008,41,19.898835,7,False,False,False,True,False,True,False,False,False
579fb61492be4ffc97132658f8e4bb9c,scene-0715,"Wait at intersection, cars, peds on sidewalk, bridge, bicycles, cyclists, bus, ped crossing crosswalk",boston-seaport,n008,40,19.549365,7,False,False,False,True,False,True,False,False,True
30ae9c1092f6404a9e6aa0589e809780,scene-0716,"Wait at intersection, ped crossing crosswalk, cars, bus, peds on sidewalk, bridge, bicycle crossing crosswalk, turn right, parked cars",boston-seaport,n008,40,19.500145,7,False,False,False,True,False,True,True,True,True
5aa5225d0ef440519a31c1dde075dab7,scene-0717,"Parked cars, peds on sidewalks, parked trucks, cones, jaywalkers",boston-seaport,n008,40,19.550505,7,False,False,False,True,False,False,True,False,False
555c691be4704ef29559373e031441dd,scene-0718,"Jaywalkers, parked cars, parked trucks, cones, wait at intersection, peds on sidewalk",boston-seaport,n008,40,19.35029,7,False,False,False,True,False,True,True,False,False
e209e66ff7834490b212c16cb12a1ce9,scene-0719,"Jaywalkers, parked cars, parked trucks, cones, wait at intersection, peds on sidewalk, turn right, cross crosswalk, motorcycle",boston-seaport,n008,40,19.55045,7,False,False,False,True,False,True,True,True,False
ef5f945852e84fcc88cab506746a6636,scene-0726,"Wait at intersection, cars overtaking us, parked cars, peds on sidewalk, cones",boston-seaport,n008,40,19.500721,7,False,False,False,True,False,True,True,False,False
52fa2df7fde34bd58ee30cff02b73f51,scene-0727,"Wait at intersection, peds on sidewalks, parked cars, cones, peds crossing crosswalk",boston-seaport,n008,40,19.498504,7,False,False,False,True,False,True,True,False,False
3673601f263947fd9259640bd55622bd,scene-0728,"Wait at intersection, peds crossing crosswalk, parked cars, peds on sidewalk",boston-seaport,n008,40,19.499037,7,False,False,False,True,False,True,True,False,False
f92422ed4b4e427194a4958ccf15709a,scene-0730,"Car overtaking us, cones, cross intersection, parked cars, trailer, peds on sidewalk, wait at intersection",boston-seaport,n008,40,19.599691,7,False,False,False,True,False,True,True,False,True
85e8f6d6743a4897b5e07e685267868e,scene-0731,"Wait at intersection, cones, peds crossing crosswalk, parked motorcycle, bicycle, truck",boston-seaport,n008,41,19.603372,7,False,False,False,True,False,True,True,True,True
221a67d95acf448ba863917ec4d32ed0,scene-0733,"Wait at intersection, parked cars, bicycle, parked motorcycle, peds on sidewalks, truck, bus, cones",boston-seaport,n008,40,19.500673,7,False,False,False,True,False,True,True,True,True
20b987b503444b3d9996c8f66946afa3,scene-0734,"Wait at intersection, parked cars, cones, peds on sidewalks, parked motorcycle, peds on sidewalks, bus, stroller",boston-seaport,n008,40,19.54992,7,False,False,False,True,False,True,True,True,True
deab903b0b644d7a984c552968026631,scene-0735,"Cross intersection, flags, stopped bus, parked vehicles, peds, bicycle rack, parking lot, cross intersection, parked bicycle",boston-seaport,n008,40,19.599127,7,False,False,False,True,False,True,True,True,True
2f9da038274a4448bdbb83f994fc6381,scene-0736,"Parked cars, ped crossing crosswalk, parked motorcycle, peds on sidewalk, turn left, cross intersection, fence, cone",boston-seaport,n008,41,19.750085,7,False,False,True,True,False,True,True,True,False
df8dfada99a04a81bd1b102eeb84e9bc,scene-0737,"Barrier, cyclist, parked motorcycle, parked bus, cones, truck",boston-seaport,n008,40,19.650553,7,False,False,True,False,False,False,True,True,True
d3d94f2ce3dc4db4b3ba6f4aa81c3987,scene-0738,"Trailers, peds on sidewalk, barrier, trucks, bendy bus, cross roundabout, cones, parking lots, cross intersection, bicycle",boston-seaport,n008,41,19.800935,7,False,False,True,True,False,True,False,True,True
1623e7fab5174f2a84cf1b539233e3a6,scene-0739,"Parking lot, peds, child standing in vehicle, reach intersection, truck",boston-seaport,n008,41,19.900495,7,False,False,False,True,False,True,False,False,True
d95a36c034344ae2ac11daf2ba1b2c60,scene-0740,"Turn right, parking lot, parked cars, dense traffic",boston-seaport,n008,41,19.899949,7,False,False,False,False,False,True,True,False,False
66e050dbde3447e5a4b07f0d896f5864,scene-0741,"Parked cars, parking lot, peds on side walk",boston-seaport,n008,41,19.750095,7,False,False,False,True,False,False,True,False,False
1d25e9071ea94891b5eb7554e77a11bb,scene-0744,"Parked cars, parking lot, change lane and change back, arrives at intersection",boston-seaport,n008,40,19.548785,7,False,False,False,False,False,True,True,False,False
2911b04ae82a45f386ad4f79457dd73f,scene-0746,"Parked cars, parking lot, parked trucks, container, peds, arrive at intersection, wait at intersection",boston-seaport,n008,41,19.899911,7,False,False,False,True,False,True,True,False,False
373bf99c103d4464a7b963a83523fbcb,scene-0747,"Wait at intersection, peds crossing crosswalk, parking lot",boston-seaport,n008,41,19.899912,7,False,False,False,True,False,True,False,False,False
9c7062b34e064d6ab42124f3f0be233d,scene-0749,"Wait at intersection, parked large trucks, ped with pet, heavy truck turning close to ego vehicle, avoidance maneuver",boston-seaport,n008,41,19.901056,7,False,False,False,True,False,True,True,False,True
82240fd6d5ba4375815f8a7fa1561361,scene-0750,"Wait at intersection, parking lot, traffic chaos, truck blocking us, cross busy intersection, cyclist, parked cars",boston-seaport,n008,41,19.500649,7,False,False,False,False,True,True,True,False,True
103b54209e584cd4b7ed2890eca2e126,scene-0751,"Parking lot, bicycle, ped entering car, construction vehicles, parked cars",boston-seaport,n008,41,19.850715,7,False,False,False,True,False,False,True,True,False
6d6314f1865343f987ca53107b694745,scene-0752,"Parked cars, crossing intersection, overtake parked truck",boston-seaport,n008,41,19.899396,7,False,False,False,True,False,True,True,False,True
2fc3753772e241f2ab2cd16a784cc680,scene-0757,"Arrive at busy intersection, bus, wait at intersection, bicycle, peds",boston-seaport,n008,41,19.848509,7,False,False,False,True,True,True,False,True,True
c71940250758484c913c23850c284fba,scene-0758,"Ped crossing, construction vehicle, UPS truck, wait at intersection",boston-seaport,n008,40,19.498496,7,False,False,False,True,False,True,False,False,True
5726dbbea8044103be584a85e2f3ee64,scene-0759,"Wait at intersection, ped crossing crosswalk",boston-seaport,n008,40,19.50017,7,False,False,False,True,False,True,False,False,False
ea4c42715ae24b0b952c57a9af1e7731,scene-0760,"Wait at intersection, ped crossing crosswalk, turn right, narrow road",boston-seaport,n008,41,19.850771,7,False,False,False,True,False,True,False,False,False
947308824ada42fdbcff7009e815287f,scene-0761,"Construction vehicle, peds, animal, parking lot",boston-seaport,n008,41,19.851831,7,False,False,False,True,False,False,False,False,True
ea9d0ef295c14dafb5653ede3f9f29a1,scene-0762,"Parking lot, many peds, container, turn right, parked scooters, parked bicycle, bicycle rack",boston-seaport,n008,40,19.645572,7,False,False,False,True,False,True,True,True,False
cfeb880362694fa7a428aec2fd139daa,scene-0763,"Fence, parking lot, bicyclist, buses, parked cars, ped with pets",boston-seaport,n008,41,19.89993,7,False,False,False,True,False,False,True,False,False
dc8302cfccdb4812a0a4a60dde595e18,scene-0764,"Bicycle, parked cars, parked trucks, follow bicycle, construction vehicle, ped, animal, containers, parking lot",boston-seaport,n008,40,19.799854,7,False,False,False,True,False,False,True,True,True
ab5bc0504e2c4103ab306c5bd18f6791,scene-0765,"Wait at intersection, parking lot, low traffic, truck, motorcyclist",boston-seaport,n008,41,19.899925,7,False,False,False,False,False,True,False,False,True
5a3283d8aad24bba8cd36bfc1619064a,scene-0767,"Parked cars, cones, trailer, peds, children, car trunk being loaded",boston-seaport,n008,40,19.548221,8,False,False,False,True,False,False,True,False,True
078e6d7a3d4a429bba404bf12c7a98f2,scene-0768,"Parked cars, truck overtaking us, peds on sidewalk, bus, turck, construction vehicle, bicycle rack, bicycle, truck",boston-seaport,n008,41,19.849032,8,False,False,False,True,False,False,True,True,True
1e9283d1ce98428aaa3b851487eb4f58,scene-0769,"Truck, parked cars, ped crossing crosswalk, turn right, parking lot",boston-seaport,n008,41,19.899402,8,False,False,False,True,False,True,True,False,True
aedcd3cf7c4a49d7a4a43ab7443a9eb1,scene-0770,"Stationary ego vehicle, parking lot, ped on road",boston-seaport,n008,40,19.500167,8,False,False,False,True,False,False,False,False,False
21a7ba093614493b83838b9656b3558d,scene-0771,"Stationary ego vehicle, person getting out of ego vehicle, parking lot, peds",boston-seaport,n008,41,19.901054,8,False,False,False,True,False,False,False,False,False
96e5f1f0944946f391b4ef33ad623008,scene-0775,"Stationary ego vehicle, parking lot, peds, truck, cars pass by",boston-seaport,n008,41,19.899961,8,False,False,False,True,False,False,False,False,True
4bb9626f13184da7a67ba1b241c19558,scene-0777,"Stationary ego vehicle, parking lot, person getting inside ego vehicle",boston-seaport,n008,40,19.5018,8,False,False,False,False,False,False,False,False,False
ca6e45c25d954dc4af6e12dd7b23454d,scene-0778,"Parking lot, U turn, parked cars, peds",boston-seaport,n008,40,19.596914,8,False,False,False,True,False,True,True,False,False
656bb27689dc4e9b8e4559e3f6a7e534,scene-0780,"Parked cars, stop at red light, jaywalker, peds, bus",boston-seaport,n008,41,19.851841,8,False,False,False,True,False,False,True,False,True
57dc3221a3d845b5ab17ff0f98ce336f,scene-0781,"Stop at red light, bus, low traffic, peds, ped crossing crosswalk",boston-seaport,n008,40,19.500144,8,False,False,False,True,False,False,False,False,True
7061c08f7eec4495979a0cf68ab6bb79,scene-0782,"Parked cars, peds, crossing intersection, bus, trailer, cones",boston-seaport,n008,41,19.898301,8,False,False,False,True,False,True,True,False,True
40209c4e465d4b4e8341ebd52be0d842,scene-0783,"Cars, parked cars, overtaking a bus, peds, parked scooter, truck, arrive at intersection, cones",boston-seaport,n008,41,19.850153,8,False,False,False,True,False,True,True,True,True
50ff554b3ecb4d208849d042b7643715,scene-0784,"Waiting at intersection, parked cars, bus, peds, flags",boston-seaport,n008,41,19.85072,8,False,False,False,True,False,True,True,False,True
85d5e2548a5e454fa65a739ac0ac55c2,scene-0786,"Wait at intersection, construction workers, worker digging, start at intersection",singapore-queenstown,n015,40,19.499572,8,False,False,False,False,False,True,False,False,False
